code,address1,address2,address3,address4,office
"0050830","北海道","札幌市南区","砥石山","",""
"0050865","北海道","札幌市南区","常盤（１〜１３１番地）","",""
"0050863","北海道","札幌市南区","常盤（その他）","",""
"0050851","北海道","札幌市南区","常盤一条","",""
"0050852","北海道","札幌市南区","常盤二条","",""
"0050853","北海道","札幌市南区","常盤三条","",""
"0050854","北海道","札幌市南区","常盤四条","",""
"0050855","北海道","札幌市南区","常盤五条","",""
"0050856","北海道","札幌市南区","常盤六条","",""
"0612275","北海道","札幌市南区","砥山","",""
"0612273","北海道","札幌市南区","豊滝","",""
"0050831","北海道","札幌市南区","中ノ沢","",""
"0050840","北海道","札幌市南区","藤野（４００、４００−２番地）","",""
"0612271","北海道","札幌市南区","藤野（その他）","",""
"0612281","北海道","札幌市南区","藤野一条","",""
"0612282","北海道","札幌市南区","藤野二条","",""
"0612283","北海道","札幌市南区","藤野三条","",""
"0612284","北海道","札幌市南区","藤野四条","",""
"0612285","北海道","札幌市南区","藤野五条","",""
"0612286","北海道","札幌市南区","藤野六条","",""
"0050008","北海道","札幌市南区","真駒内（１７番地）","",""
"0050861","北海道","札幌市南区","真駒内（その他）","",""
"0050018","北海道","札幌市南区","真駒内曙町","",""
"0050015","北海道","札幌市南区","真駒内泉町","",""
"0050022","北海道","札幌市南区","真駒内柏丘","",""
"0050012","北海道","札幌市南区","真駒内上町","",""
"0050014","北海道","札幌市南区","真駒内幸町","",""
"0050011","北海道","札幌市南区","真駒内東町","",""
"0050021","北海道","札幌市南区","真駒内本町","",""
"0050013","北海道","札幌市南区","真駒内緑町","",""
"0050016","北海道","札幌市南区","真駒内南町","",""
"0050017","北海道","札幌市南区","真駒内公園","",""
"0612261","北海道","札幌市南区","簾舞一条","",""
"0612262","北海道","札幌市南区","簾舞二条","",""
"0612263","北海道","札幌市南区","簾舞三条","",""
"0612264","北海道","札幌市南区","簾舞四条","",""
"0612265","北海道","札幌市南区","簾舞五条","",""
"0612266","北海道","札幌市南区","簾舞六条","",""
"0612272","北海道","札幌市南区","簾舞（その他）","",""
"0050827","北海道","札幌市南区","南沢","",""
"0050821","北海道","札幌市南区","南沢一条","",""
"0050822","北海道","札幌市南区","南沢二条","",""
"0050823","北海道","札幌市南区","南沢三条","",""
"0050824","北海道","札幌市南区","南沢四条","",""
"0050825","北海道","札幌市南区","南沢五条","",""
"0050826","北海道","札幌市南区","南沢六条","",""
"0050030","北海道","札幌市南区","南三十条西（８丁目）","",""
"0050031","北海道","札幌市南区","南三十一条西","",""
"0050032","北海道","札幌市南区","南三十二条西","",""
"0050033","北海道","札幌市南区","南三十三条西","",""
"0050034","北海道","札幌市南区","南三十四条西","",""
"0050035","北海道","札幌市南区","南三十五条西","",""
"0050036","北海道","札幌市南区","南三十六条西","",""
"0050037","北海道","札幌市南区","南三十七条西","",""
"0050038","北海道","札幌市南区","南三十八条西","",""
"0050039","北海道","札幌市南区","南三十九条西","",""
"0050040","北海道","札幌市南区","藻岩下","",""
"0050041","北海道","札幌市南区","藻岩山","",""
"0630000","北海道","札幌市西区","以下に掲載がない場合","",""
"0630811","北海道","札幌市西区","琴似一条","",""
"0630812","北海道","札幌市西区","琴似二条","",""
"0630813","北海道","札幌市西区","琴似三条","",""
"0630814","北海道","札幌市西区","琴似四条","",""
"0630011","北海道","札幌市西区","小別沢","",""
"0630049","北海道","札幌市西区","西野","",""
"0630031","北海道","札幌市西区","西野一条","",""
"0630032","北海道","札幌市西区","西野二条","",""
"0630033","北海道","札幌市西区","西野三条","",""
"0630034","北海道","札幌市西区","西野四条","",""
"0630035","北海道","札幌市西区","西野五条","",""
"0630036","北海道","札幌市西区","西野六条","",""
"0630037","北海道","札幌市西区","西野七条","",""
"0630038","北海道","札幌市西区","西野八条","",""
"0630039","北海道","札幌市西区","西野九条","",""
"0630040","北海道","札幌市西区","西野十条","",""
"0630041","北海道","札幌市西区","西野十一条","",""
"0630042","北海道","札幌市西区","西野十二条","",""
"0630043","北海道","札幌市西区","西野十三条","",""
"0630044","北海道","札幌市西区","西野十四条","",""
"0630062","北海道","札幌市西区","西町南","",""
"0630061","北海道","札幌市西区","西町北","",""
"0630801","北海道","札幌市西区","二十四軒一条","",""
"0630802","北海道","札幌市西区","二十四軒二条","",""
"0630803","北海道","札幌市西区","二十四軒三条","",""
"0630804","北海道","札幌市西区","二十四軒四条","",""
"0630861","北海道","札幌市西区","八軒一条東","",""
"0630841","北海道","札幌市西区","八軒一条西","",""
"0630862","北海道","札幌市西区","八軒二条東","",""
"0630842","北海道","札幌市西区","八軒二条西","",""
"0630863","北海道","札幌市西区","八軒三条東","",""
"0630843","北海道","札幌市西区","八軒三条西","",""
"0630864","北海道","札幌市西区","八軒四条東","",""
"0630844","北海道","札幌市西区","八軒四条西","",""
"0630865","北海道","札幌市西区","八軒五条東","",""
"0630845","北海道","札幌市西区","八軒五条西","",""
"0630866","北海道","札幌市西区","八軒六条東","",""
"0630846","北海道","札幌市西区","八軒六条西","",""
"0630867","北海道","札幌市西区","八軒七条東","",""
"0630847","北海道","札幌市西区","八軒七条西","",""
"0630868","北海道","札幌市西区","八軒八条東","",""
"0630848","北海道","札幌市西区","八軒八条西","",""
"0630869","北海道","札幌市西区","八軒九条東","",""
"0630849","北海道","札幌市西区","八軒九条西","",""
"0630870","北海道","札幌市西区","八軒十条東","",""
"0630850","北海道","札幌市西区","八軒十条西","",""
"0630821","北海道","札幌市西区","発寒一条","",""
"0630822","北海道","札幌市西区","発寒二条","",""
"0630823","北海道","札幌市西区","発寒三条","",""
"0630824","北海道","札幌市西区","発寒四条","",""
"0630825","北海道","札幌市西区","発寒五条","",""
"0630826","北海道","札幌市西区","発寒六条","",""
"0630827","北海道","札幌市西区","発寒七条","",""
"0630828","北海道","札幌市西区","発寒八条","",""
"0630829","北海道","札幌市西区","発寒九条","",""
"0630830","北海道","札幌市西区","発寒十条","",""
"0630831","北海道","札幌市西区","発寒十一条","",""
"0630832","北海道","札幌市西区","発寒十二条","",""
"0630833","北海道","札幌市西区","発寒十三条","",""
"0630834","北海道","札幌市西区","発寒十四条","",""
"0630835","北海道","札幌市西区","発寒十五条","",""
"0630836","北海道","札幌市西区","発寒十六条","",""
"0630837","北海道","札幌市西区","発寒十七条","",""
"0630012","北海道","札幌市西区","福井","",""
"0630029","北海道","札幌市西区","平和","",""
"0630021","北海道","札幌市西区","平和一条","",""
"0630022","北海道","札幌市西区","平和二条","",""
"0630023","北海道","札幌市西区","平和三条","",""
"0630059","北海道","札幌市西区","宮の沢","",""
"0630051","北海道","札幌市西区","宮の沢一条","",""
"0630052","北海道","札幌市西区","宮の沢二条","",""
"0630053","北海道","札幌市西区","宮の沢三条","",""
"0630054","北海道","札幌市西区","宮の沢四条","",""
"0630009","北海道","札幌市西区","山の手","",""
"0630001","北海道","札幌市西区","山の手一条","",""
"0630002","北海道","札幌市西区","山の手二条","",""
"0630003","北海道","札幌市西区","山の手三条","",""
"0630004","北海道","札幌市西区","山の手四条","",""
"0630005","北海道","札幌市西区","山の手五条","",""
"0630006","北海道","札幌市西区","山の手六条","",""
"0630007","北海道","札幌市西区","山の手七条","",""
"0040000","北海道","札幌市厚別区","以下に掲載がない場合","",""
"0040021","北海道","札幌市厚別区","青葉町","",""
"0040071","北海道","札幌市厚別区","厚別北一条","",""
"0040072","北海道","札幌市厚別区","厚別北二条","",""
"0040073","北海道","札幌市厚別区","厚別北三条","",""
"0040074","北海道","札幌市厚別区","厚別北四条","",""
"0040075","北海道","札幌市厚別区","厚別北五条","",""
"0040076","北海道","札幌市厚別区","厚別北六条","",""
"0040051","北海道","札幌市厚別区","厚別中央一条","",""
"0040052","北海道","札幌市厚別区","厚別中央二条","",""
"0040053","北海道","札幌市厚別区","厚別中央三条","",""
"0040054","北海道","札幌市厚別区","厚別中央四条","",""
"0040055","北海道","札幌市厚別区","厚別中央五条","",""
"0040039","北海道","札幌市厚別区","厚別町上野幌","",""
"0040007","北海道","札幌市厚別区","厚別町下野幌","",""
"0040006","北海道","札幌市厚別区","厚別町小野幌","",""
"0040069","北海道","札幌市厚別区","厚別町山本","",""
"0040068","北海道","札幌市厚別区","厚別西","",""
"0040061","北海道","札幌市厚別区","厚別西一条","",""
"0040062","北海道","札幌市厚別区","厚別西二条","",""
